account_id,open_date,statement_frequency,district_name,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance,num_customers
2818,1993-07-21,monthly,Teplice,1.0,0,NA,NA,NA,NA,NA,61100,15,137,133514,1000,2
2819,1994-07-16,monthly,Jablonec n. Nisou,0.0,0,NA,NA,NA,NA,NA,47040,15,114,91120,900,2
2820,1997-12-11,monthly,Liberec,0.0,0,NA,NA,NA,NA,NA,2960,15,23,26406,300,1
2821,1996-07-12,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,11300,15,64,40243,1000,1
2823,1993-04-18,monthly,Hodonin,0.0,0,NA,NA,NA,NA,NA,7680,15,133,28536,300,2
2824,1993-10-20,monthly,Praha - zapad,1.0,1,50460.0,841.0,60.0,current,F,32640,15,135,122482,800,1
2825,1996-07-10,monthly,Brno - mesto,1.0,0,NA,NA,NA,NA,NA,28700,15,62,77540,1000,1
2826,1996-11-20,monthly,Jablonec n. Nisou,0.0,0,NA,NA,NA,NA,NA,15840,15,52,58705,300,2
2827,1996-12-18,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,47520,15,52,111656,300,1
2829,1997-08-18,monthly,Zdar nad Sazavou,0.0,0,NA,NA,NA,NA,NA,14200,15,46,47095,500,1
2830,1995-08-04,monthly,Strakonice,0.0,0,NA,NA,NA,NA,NA,25900,15,90,55773,900,1
2831,1997-11-10,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,25200,15,29,79423,1100,1
2832,1997-11-22,monthly,Pribram,0.0,0,NA,NA,NA,NA,NA,2122,15,23,20858,700,1
2833,1995-08-30,monthly,Zlin,0.0,0,NA,NA,NA,NA,NA,5400,15,77,25597,400,1
2834,1995-10-14,monthly,Karvina,1.0,0,NA,NA,NA,NA,NA,22000,15,79,81066,1000,1
2835,1995-10-03,monthly,Opava,0.0,0,NA,NA,NA,NA,NA,27400,15,107,80997,200,1
2836,1995-11-18,monthly,Havlickuv Brod,1.0,0,NA,NA,NA,NA,NA,45280,15,83,76407,1100,2
2837,1996-06-02,monthly,Nachod,0.0,0,NA,NA,NA,NA,NA,40640,15,63,62166,500,1
2839,1995-04-04,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,30880,15,94,73396,800,1
2840,1994-10-09,monthly,Cesky Krumlov,0.0,0,NA,NA,NA,NA,NA,55000,15,125,141848,400,1
2841,1993-07-27,monthly,Novy Jicin,0.0,0,NA,NA,NA,NA,NA,12960,15,141,42352,1100,2
2842,1993-12-29,monthly,Ceske Budejovice,0.0,0,NA,NA,NA,NA,NA,4800,15,117,25625,200,1
2843,1997-03-29,monthly,Sokolov,0.0,0,NA,NA,NA,NA,NA,22400,15,44,57709,600,2
2844,1996-01-19,monthly,Hradec Kralove,0.0,0,NA,NA,NA,NA,NA,46400,15,72,90402,400,1
2845,1997-08-21,monthly,Uherske Hradiste,1.0,0,NA,NA,NA,NA,NA,26000,15,34,85756,1000,1
2846,1997-09-27,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,9200,15,28,30024,800,1
2847,1994-05-08,monthly,Prerov,0.0,0,NA,NA,NA,NA,NA,11100,15,135,60845,1100,1
2849,1993-09-16,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,13650,15,124,35172,900,1
2850,1997-11-22,monthly,Hodonin,0.0,0,NA,NA,NA,NA,NA,2038,15,23,20065,400,1
2851,1995-12-02,monthly,Pelhrimov,0.0,0,NA,NA,NA,NA,NA,29600,15,128,85960,700,1
2852,1996-12-29,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,4600,600,15,36400,1000,1
2853,1995-09-08,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,8280,15,108,77940,600,1
2854,1997-01-18,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,36200,15,48,113359,500,1
2855,1995-08-21,monthly,Plzen - jih,0.0,0,NA,NA,NA,NA,NA,14850,15,77,52182,400,1
2856,1995-03-18,monthly,Klatovy,0.0,0,NA,NA,NA,NA,NA,22700,15,93,52672,600,1
2857,1997-04-28,monthly,Prachatice,0.0,0,NA,NA,NA,NA,NA,43200,15,54,142118,900,2
2858,1995-08-22,monthly,Breclav,0.0,0,NA,NA,NA,NA,NA,20000,15,99,54412,200,1
2859,1993-10-23,monthly,Praha - zapad,0.0,0,NA,NA,NA,NA,NA,64200,15,165,143332,1637,2
2861,1993-02-10,monthly,Louny,0.0,0,NA,NA,NA,NA,NA,10700,15,137,38705,300,1
2862,1993-06-07,monthly,Decin,1.0,0,NA,NA,NA,NA,NA,28200,15,135,77241,14170,1
2863,1996-01-21,monthly,Ceske Budejovice,0.0,0,NA,NA,NA,NA,NA,22720,15,89,62604,200,2
2864,1996-03-16,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,21760,15,74,64447,800,2
2865,1995-03-03,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,31100,1,94,51538,200,1
2866,1995-09-13,monthly,Hradec Kralove,0.0,0,NA,NA,NA,NA,NA,20000,15,82,76269,900,1
2867,1993-11-04,monthly,Sokolov,1.0,0,NA,NA,NA,NA,NA,61900,15,139,141450,900,1
2868,1994-06-15,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,7600,15,105,32440,800,2
2869,1996-09-27,monthly,Frydek - Mistek,0.0,0,NA,NA,NA,NA,NA,6050,15,52,30874,200,1
2870,1996-06-18,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,19200,15,76,62070,800,1
2871,1995-10-30,monthly,Usti nad Orlici,0.0,0,NA,NA,NA,NA,NA,8750,15,73,35077,600,1
2872,1996-09-04,monthly,Hl.m. Praha,0.0,1,268320.0,4472.0,60.0,current,F,13200,15,60,49190,200,1
2873,1996-12-13,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,27360,15,57,83328,1100,2
2874,1997-04-02,monthly,Ceska Lipa,0.0,0,NA,NA,NA,NA,NA,3000,15,43,17363,400,1
2875,1996-12-24,monthly,Prachatice,0.0,0,NA,NA,NA,NA,NA,25700,15,50,78855,800,1
2876,1993-04-22,monthly,Usti nad Orlici,0.0,0,NA,NA,NA,NA,NA,25300,15,140,65398,200,1
2877,1995-06-04,monthly,Litomerice,1.0,0,NA,NA,NA,NA,NA,63300,15,87,132660,800,1
2878,1997-06-14,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,7500,15,34,28152,700,2
2879,1997-10-14,monthly,Cesky Krumlov,0.0,0,NA,NA,NA,NA,NA,10300,15,32,41425,600,2
2880,1993-06-16,monthly,Novy Jicin,0.0,0,NA,NA,NA,NA,NA,24160,15,138,65160,600,1
2881,1993-01-04,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,38560,15,182,66268,700,1
2882,1996-07-20,monthly,Chrudim,0.0,0,NA,NA,NA,NA,NA,45100,15,53,119173,121,1
2883,1997-06-29,monthly,Vsetin,0.0,0,NA,NA,NA,NA,NA,6600,15,34,30078,200,1
2884,1993-02-08,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,23360,15,185,105066,1100,1
2885,1996-09-04,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,28800,15,58,107103,800,1
2886,1994-04-08,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,21500,15,140,40797,900,1
2887,1996-07-13,monthly,Sumperk,0.0,0,NA,NA,NA,NA,NA,23600,15,60,75645,900,1
2888,1996-05-23,monthly,Prachatice,0.0,0,NA,NA,NA,NA,NA,7900,15,59,22031,700,2
2889,1996-03-23,monthly,Mlada Boleslav,0.0,0,NA,NA,NA,NA,NA,49200,15,67,123527,900,1
2890,1996-02-07,monthly,Jesenik,0.0,0,NA,NA,NA,NA,NA,36000,15,72,74362,500,1
2891,1997-05-28,monthly,Havlickuv Brod,0.0,0,NA,NA,NA,NA,NA,19100,15,39,54842,300,1
2892,1997-12-16,monthly,Zlin,0.0,0,NA,NA,NA,NA,NA,1400,1400,12,37900,200,2
2893,1996-02-08,monthly,Most,0.0,0,NA,NA,NA,NA,NA,6030,15,65,25255,700,1
2894,1993-08-28,monthly,Pelhrimov,0.0,0,NA,NA,NA,NA,NA,62200,15,179,171642,1100,1
2895,1993-03-09,monthly,Prachatice,0.0,0,NA,NA,NA,NA,NA,21600,15,143,64151,300,1
2896,1993-03-30,monthly,Rokycany,0.0,0,NA,NA,NA,NA,NA,7320,15,135,28363,400,1
2897,1997-10-11,monthly,Trutnov,1.0,0,NA,NA,NA,NA,NA,54900,15,49,144761,800,1
2898,1996-11-23,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,15800,15,52,71123,800,2
2899,1997-04-03,monthly,Teplice,1.0,0,NA,NA,NA,NA,NA,24100,15,43,86567,1100,1
2900,1997-05-14,monthly,Strakonice,0.0,0,NA,NA,NA,NA,NA,27800,200,16,60583,500,1
2901,1997-04-09,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,12160,15,53,64321,600,1
2902,1993-01-28,monthly,Ceska Lipa,0.0,0,NA,NA,NA,NA,NA,29900,15,144,74805,200,1
2903,1994-05-19,monthly,Louny,0.0,0,NA,NA,NA,NA,NA,22560,15,112,80947,300,2
2904,1996-03-20,monthly,Rakovnik,0.0,0,NA,NA,NA,NA,NA,33000,6,79,69540,-2364,1
2905,1994-10-03,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,43360,15,106,87654,1000,1
2906,1996-09-20,monthly,Semily,0.0,0,NA,NA,NA,NA,NA,25000,15,59,60941,200,1
2907,1993-09-09,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,13950,15,125,33902,700,2
2908,1997-03-16,monthly,Trebic,1.0,0,NA,NA,NA,NA,NA,21300,15,44,82822,600,1
2909,1996-04-04,monthly,Jihlava,0.0,0,NA,NA,NA,NA,NA,24700,15,80,62503,200,1
2910,1997-10-21,monthly,Frydek - Mistek,1.0,1,437460.0,7291.0,60.0,current,F,44500,15,29,101929,900,1
2911,1995-02-25,monthly,Decin,0.0,0,NA,NA,NA,NA,NA,16160,15,110,76947,900,1
2912,1994-07-30,monthly,Ostrava - mesto,1.0,1,380160.0,6336.0,60.0,current,F,67200,15,156,157338,1100,1
2913,1993-12-28,monthly,Mlada Boleslav,0.0,0,NA,NA,NA,NA,NA,3600,15,117,23455,1100,1
2914,1996-09-08,monthly,Kladno,0.0,0,NA,NA,NA,NA,NA,11400,15,67,47089,300,1
2915,1993-07-23,monthly,Hodonin,1.0,0,NA,NA,NA,NA,NA,86400,15,135,137319,500,1
2916,1996-12-03,monthly,Kutna Hora,0.0,0,NA,NA,NA,NA,NA,11500,2,54,54819,1000,1
2917,1996-08-08,monthly,Frydek - Mistek,0.0,0,NA,NA,NA,NA,NA,32700,15,59,59643,300,1
2919,1995-05-10,monthly,Vsetin,0.0,0,NA,NA,NA,NA,NA,15000,15,91,51633,200,1
2920,1997-11-13,monthly,Opava,0.0,0,NA,NA,NA,NA,NA,24700,15,27,62936,200,1
2921,1996-09-21,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,19100,15,59,49010,500,1
2922,1994-06-06,monthly,Jindrichuv Hradec,0.0,0,NA,NA,NA,NA,NA,57900,15,122,141166,200,1
2923,1995-01-10,monthly,Hradec Kralove,0.0,0,NA,NA,NA,NA,NA,3800,15,91,27076,500,1
2924,1994-10-16,monthly,Breclav,0.0,0,NA,NA,NA,NA,NA,27500,15,102,53301,700,1
2925,1993-01-10,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,16700,15,161,41716,1000,1
2926,1993-01-14,monthly,Svitavy,0.0,0,NA,NA,NA,NA,NA,30880,15,153,62464,600,1
2927,1997-08-04,monthly,Litomerice,1.0,0,NA,NA,NA,NA,NA,53300,15,30,113126,300,1
2928,1993-12-14,monthly,Brno - venkov,0.0,0,NA,NA,NA,NA,NA,12000,15,117,33666,500,1
2929,1996-04-06,monthly,Trutnov,0.0,0,NA,NA,NA,NA,NA,37600,15,68,123165,400,1
2930,1996-08-24,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,64700,15,82,148231,900,1
2931,1995-05-04,monthly,Liberec,0.0,0,NA,NA,NA,NA,NA,4250,15,89,27352,500,1
2932,1993-05-04,monthly,Olomouc,0.0,0,NA,NA,NA,NA,NA,64200,4,179,146481,500,2
2933,1993-06-18,monthly,Praha - vychod,0.0,1,272520.0,4542.0,60.0,current,F,62800,15,177,175151,1100,2
2934,1996-10-08,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,60800,15,71,133278,1000,1
2935,1995-05-15,monthly,Frydek - Mistek,0.0,0,NA,NA,NA,NA,NA,4290,15,83,22224,200,1
2936,1996-03-27,monthly,Beroun,0.0,1,504000.0,8400.0,60.0,current,F,10400,15,95,59151,200,1
2937,1997-02-25,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,4600,15,41,25025,800,1
2938,1993-08-04,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,64400,15,194,147593,400,1
2939,1997-06-28,monthly,Kolin,0.0,0,NA,NA,NA,NA,NA,6000,15,33,29212,200,1
2940,1993-06-24,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,64100,15,154,141487,1000,1
2942,1997-09-24,monthly,Chrudim,0.0,0,NA,NA,NA,NA,NA,6400,15,37,48605,1100,1
2944,1996-01-11,monthly,Domazlice,0.0,0,NA,NA,NA,NA,NA,37600,15,95,55855,1000,2
2945,1996-07-11,monthly,Kutna Hora,0.0,0,NA,NA,NA,NA,NA,8300,15,56,25458,300,2
2946,1996-05-07,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,4400,15,65,22065,1100,1
2947,1996-08-09,monthly,Hodonin,0.0,0,NA,NA,NA,NA,NA,4150,15,59,35569,1000,2
2949,1994-10-21,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,13950,15,97,34839,400,2
2950,1996-06-28,monthly,Uherske Hradiste,0.0,0,NA,NA,NA,NA,NA,45120,15,63,71237,1000,1
2951,1993-09-06,monthly,Chrudim,0.0,0,NA,NA,NA,NA,NA,15600,15,130,82102,200,1
2952,1997-04-28,monthly,Znojmo,0.0,0,NA,NA,NA,NA,NA,6100,15,37,29017,900,1
2953,1996-09-02,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,12600,15,73,61414,900,1
2954,1997-04-08,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,25300,15,43,86794,700,1
2955,1996-09-27,monthly,Bruntal,0.0,0,NA,NA,NA,NA,NA,3840,15,51,30584,900,1
2956,1997-06-10,monthly,Cesky Krumlov,0.0,0,NA,NA,NA,NA,NA,16400,15,41,57218,400,1
2957,1995-07-28,monthly,Klatovy,0.0,0,NA,NA,NA,NA,NA,42400,15,85,78136,500,1
2958,1993-09-19,monthly,Rychnov nad Kneznou,0.0,0,NA,NA,NA,NA,NA,11400,15,123,28718,400,1
2959,1994-02-25,monthly,Mlada Boleslav,1.0,0,NA,NA,NA,NA,NA,62700,15,147,141814,-11712,1
2960,1994-09-20,monthly,Prachatice,0.0,0,NA,NA,NA,NA,NA,23700,15,108,48961,1100,1
2961,1996-07-12,monthly,Nymburk,0.0,0,NA,NA,NA,NA,NA,11250,15,55,33899,400,1
2962,1993-05-30,monthly,Hl.m. Praha,0.0,1,31248.0,2604.0,12.0,expired,F,64100,15,164,156950,1000,1
2963,1996-12-09,monthly,Tachov,1.0,0,NA,NA,NA,NA,NA,14700,15,51,60491,1000,1
2964,1997-01-09,monthly,Olomouc,0.0,0,NA,NA,NA,NA,NA,10800,15,49,28637,300,2
2965,1995-10-10,monthly,Kutna Hora,0.0,0,NA,NA,NA,NA,NA,12000,15,73,34849,900,1
2966,1997-03-27,monthly,Decin,1.0,0,NA,NA,NA,NA,NA,63100,15,64,130528,1100,1
2967,1996-11-13,monthly,Louny,0.0,0,NA,NA,NA,NA,NA,13300,15,53,50081,400,1
2968,1995-02-05,monthly,Cesky Krumlov,1.0,0,NA,NA,NA,NA,NA,56400,15,95,107797,1100,2
2969,1995-05-26,monthly,Rokycany,0.0,0,NA,NA,NA,NA,NA,3700,300,28,38600,300,1
2970,1993-01-22,monthly,Prostejov,0.0,0,NA,NA,NA,NA,NA,26400,15,143,52614,400,2
2972,1993-11-23,monthly,Pribram,1.0,0,NA,NA,NA,NA,NA,68700,15,140,162756,500,1
2973,1996-08-15,monthly,Cheb,1.0,0,NA,NA,NA,NA,NA,19500,15,58,58034,500,1
2974,1993-03-13,monthly,Nymburk,0.0,0,NA,NA,NA,NA,NA,13850,15,135,54302,1100,2
2976,1996-08-19,monthly,Rakovnik,0.0,0,NA,NA,NA,NA,NA,18880,15,59,64055,800,1
2977,1996-06-20,monthly,Plzen - sever,0.0,0,NA,NA,NA,NA,NA,57400,15,63,134018,1100,1
2978,1995-01-06,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,15100,15,118,35058,600,1
2979,1997-11-22,monthly,Praha - vychod,0.0,0,NA,NA,NA,NA,NA,6900,15,25,24196,700,1
2980,1993-12-09,monthly,Zdar nad Sazavou,0.0,0,NA,NA,NA,NA,NA,5100,15,117,28624,1000,2
2981,1997-01-11,monthly,Nachod,0.0,0,NA,NA,NA,NA,NA,5300,15,56,25987,600,1
2982,1996-06-04,monthly,Prachatice,1.0,1,41256.0,3438.0,12.0,current,F,63700,15,67,138939,900,2
2983,1996-07-25,monthly,Havlickuv Brod,0.0,0,NA,NA,NA,NA,NA,28200,15,68,51668,1000,1
2985,1993-04-06,monthly,Novy Jicin,0.0,0,NA,NA,NA,NA,NA,5800,15,139,40601,400,1
2986,1996-04-09,monthly,Vyskov,1.0,1,24792.0,1033.0,24.0,current,F,47360,15,65,91488,500,1
2987,1993-09-16,monthly,Pisek,0.0,0,NA,NA,NA,NA,NA,31200,15,127,83115,700,1
2989,1993-11-28,monthly,Kladno,0.0,0,NA,NA,NA,NA,NA,11600,15,120,35126,600,1
2990,1996-09-16,monthly,Sokolov,1.0,0,NA,NA,NA,NA,NA,17900,15,70,56133,900,1
2991,1993-05-22,monthly,Prachatice,0.0,0,NA,NA,NA,NA,NA,47000,7,135,84029,600,2
2992,1997-07-11,monthly,Hradec Kralove,0.0,0,NA,NA,NA,NA,NA,10240,15,38,54794,900,1
2994,1996-05-03,monthly,Vsetin,1.0,1,48744.0,1354.0,36.0,current,F,20500,15,67,75877,900,1
2995,1996-12-14,monthly,Trutnov,0.0,0,NA,NA,NA,NA,NA,50600,2,45,108137,-5285,1
2996,1994-05-17,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,23500,15,120,71605,400,1
2997,1997-09-09,monthly,Teplice,0.0,0,NA,NA,NA,NA,NA,4000,15,42,31970,1100,1
2998,1997-11-09,monthly,Tabor,1.0,0,NA,NA,NA,NA,NA,29700,3,30,66690,300,1
2999,1996-10-08,monthly,Zdar nad Sazavou,0.0,0,NA,NA,NA,NA,NA,11680,15,68,37921,1000,2
3000,1993-07-14,monthly,Plzen - sever,0.0,0,NA,NA,NA,NA,NA,42240,15,145,74493,1000,1
3001,1993-03-24,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,29600,15,242,88118,400,1
3003,1993-11-27,monthly,Pisek,1.0,0,NA,NA,NA,NA,NA,26700,15,101,115903,500,1
3004,1996-08-22,monthly,Praha - zapad,0.0,0,NA,NA,NA,NA,NA,7000,15,53,23905,700,1
3006,1995-01-01,monthly,Zlin,0.0,0,NA,NA,NA,NA,NA,11500,15,97,34586,200,2
3007,1993-02-02,monthly,Jindrichuv Hradec,0.0,0,NA,NA,NA,NA,NA,40100,15,144,77118,800,1
3008,1993-02-27,monthly,Olomouc,0.0,0,NA,NA,NA,NA,NA,13100,15,137,71364,200,1
3009,1996-01-26,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,8300,15,67,28692,900,2
3010,1995-09-13,monthly,Nachod,1.0,0,NA,NA,NA,NA,NA,27100,15,64,83279,800,1
3011,1993-09-01,monthly,Zlin,0.0,0,NA,NA,NA,NA,NA,4530,15,129,23208,400,1
3012,1997-04-18,monthly,Semily,1.0,0,NA,NA,NA,NA,NA,5300,15,51,54068,600,1
3013,1997-12-09,monthly,Opava,0.0,0,NA,NA,NA,NA,NA,3600,15,27,22844,4714,1
3015,1996-06-15,monthly,Prachatice,0.0,0,NA,NA,NA,NA,NA,2790,15,57,28619,900,1
3016,1996-02-23,monthly,Plzen - mesto,0.0,0,NA,NA,NA,NA,NA,21000,15,74,58358,700,1
3017,1994-08-12,monthly,Prerov,0.0,0,NA,NA,NA,NA,NA,27680,15,106,68318,700,1
3018,1996-12-03,monthly,Chomutov,0.0,0,NA,NA,NA,NA,NA,47300,2,57,159656,-1969,1
3019,1996-04-21,monthly,Decin,0.0,0,NA,NA,NA,NA,NA,26600,15,66,57812,300,2
3020,1996-08-09,monthly,Beroun,0.0,0,NA,NA,NA,NA,NA,22500,15,108,88152,900,1
3021,1996-04-20,monthly,Praha - vychod,0.0,1,155616.0,3242.0,48.0,current,F,22700,15,67,62154,300,1
3022,1996-10-30,monthly,Zlin,0.0,0,NA,NA,NA,NA,NA,4500,15,49,31938,700,1
3023,1997-10-14,monthly,Jablonec n. Nisou,0.0,0,NA,NA,NA,NA,NA,14750,15,31,37303,6121,1
3024,1996-12-18,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,10900,15,46,37932,400,2
3025,1997-12-27,monthly,Klatovy,0.0,0,NA,NA,NA,NA,NA,6100,15,23,31034,800,1
3026,1993-02-18,monthly,Karlovy Vary,0.0,0,NA,NA,NA,NA,NA,63900,15,143,114166,400,1
3027,1996-04-29,monthly,Uherske Hradiste,0.0,0,NA,NA,NA,NA,NA,3440,15,61,27922,1000,2
3028,1993-09-15,monthly,Plzen - jih,0.0,0,NA,NA,NA,NA,NA,7100,15,123,26167,400,1
3029,1996-12-24,monthly,Havlickuv Brod,0.0,0,NA,NA,NA,NA,NA,14000,15,46,32671,700,1
3030,1994-06-22,monthly,Znojmo,0.0,0,NA,NA,NA,NA,NA,5100,15,105,28543,800,1
3031,1997-03-10,monthly,Trutnov,0.0,0,NA,NA,NA,NA,NA,3500,15,45,25120,4184,1
3032,1993-06-07,monthly,Kolin,0.0,0,NA,NA,NA,NA,NA,24700,15,130,54445,300,1
3033,1997-12-10,monthly,Jesenik,0.0,0,NA,NA,NA,NA,NA,1137,15,21,21451,900,2
3036,1994-04-10,monthly,Praha - vychod,0.0,0,NA,NA,NA,NA,NA,44300,15,102,121318,900,1
3037,1994-05-26,monthly,Chrudim,0.0,1,277884.0,7719.0,36.0,current,T,63000,1,103,129394,-2507,1
3038,1996-04-28,monthly,Praha - vychod,1.0,0,NA,NA,NA,NA,NA,64200,15,98,157871,1000,2
3039,1993-12-10,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,15360,15,148,86428,600,1
3040,1996-08-03,monthly,Pelhrimov,0.0,0,NA,NA,NA,NA,NA,8370,15,59,28527,1000,1
3041,1996-04-04,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,6300,15,78,37463,500,1
3042,1993-09-16,monthly,Praha - vychod,0.0,0,NA,NA,NA,NA,NA,57200,15,131,76336,500,2
3043,1996-12-29,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,6050,15,45,22985,800,1
3044,1996-09-14,monthly,Olomouc,0.0,0,NA,NA,NA,NA,NA,3850,15,51,29879,500,2
3045,1995-06-08,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,6200,15,81,36188,300,2
3046,1997-08-11,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,7400,15,40,34482,1100,1
3047,1993-02-17,monthly,Jindrichuv Hradec,0.0,0,NA,NA,NA,NA,NA,8640,15,137,29807,600,1
3049,1994-09-08,monthly,Trebic,0.0,0,NA,NA,NA,NA,NA,6090,15,136,69434,1100,1
3050,1993-05-08,monthly,Prostejov,1.0,1,82896.0,6908.0,12.0,expired,F,55100,15,142,116804,900,2
3051,1996-01-01,monthly,Nymburk,1.0,0,NA,NA,NA,NA,NA,54100,15,110,145458,800,1
3052,1997-04-26,monthly,Chrudim,0.0,0,NA,NA,NA,NA,NA,17200,400,25,53243,800,1
3053,1993-08-23,monthly,Praha - zapad,0.0,0,NA,NA,NA,NA,NA,16600,15,141,90732,900,1
3055,1996-05-26,monthly,Cesky Krumlov,0.0,0,NA,NA,NA,NA,NA,12600,15,60,43345,900,2
3056,1993-12-22,monthly,Brno - venkov,0.0,0,NA,NA,NA,NA,NA,6950,15,117,34324,1100,2
3057,1997-07-23,monthly,Nymburk,0.0,0,NA,NA,NA,NA,NA,19100,15,36,64301,600,1
3058,1994-10-23,monthly,Chrudim,0.0,0,NA,NA,NA,NA,NA,29000,15,102,77935,700,1
3059,1997-02-15,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,26800,15,46,80056,700,2
3060,1997-06-09,monthly,Opava,0.0,0,NA,NA,NA,NA,NA,24800,15,39,62393,400,1
3061,1995-11-08,monthly,Sumperk,0.0,0,NA,NA,NA,NA,NA,4100,15,77,26464,300,1
3062,1997-08-15,monthly,Pelhrimov,0.0,0,NA,NA,NA,NA,NA,14950,15,29,28697,400,1
3063,1993-05-26,monthly,Olomouc,0.0,0,NA,NA,NA,NA,NA,2700,15,131,47183,1100,1
3064,1993-05-23,monthly,Teplice,0.0,1,15420.0,1285.0,12.0,expired,F,11840,15,166,60755,1000,1
3066,1996-08-12,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,27520,15,63,53841,700,1
3067,1997-01-30,monthly,Nachod,0.0,0,NA,NA,NA,NA,NA,6700,15,54,34928,800,2
3068,1993-04-25,monthly,Kromeriz,0.0,0,NA,NA,NA,NA,NA,10200,15,133,38231,500,1
3069,1993-03-20,monthly,Zdar nad Sazavou,0.0,0,NA,NA,NA,NA,NA,25900,15,139,115033,400,1
3070,1997-08-21,monthly,Breclav,0.0,0,NA,NA,NA,NA,NA,40320,15,34,62829,300,1
3071,1996-10-03,monthly,Usti nad Labem,1.0,0,NA,NA,NA,NA,NA,26600,15,56,87021,900,1
3072,1993-06-05,monthly,Mlada Boleslav,0.0,0,NA,NA,NA,NA,NA,53200,15,135,84311,1000,1
3075,1997-06-25,monthly,Novy Jicin,0.0,0,NA,NA,NA,NA,NA,7000,15,33,29190,400,2
3076,1993-03-27,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,5200,15,135,28361,700,2
3077,1997-04-16,monthly,Zlin,1.0,0,NA,NA,NA,NA,NA,15400,15,43,71961,600,1
3078,1993-07-16,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,3800,15,127,23086,200,1
3079,1996-02-26,monthly,Pisek,0.0,0,NA,NA,NA,NA,NA,7650,15,65,24125,1000,1
3080,1995-10-29,monthly,Hodonin,0.0,0,NA,NA,NA,NA,NA,5600,15,74,25637,400,1
3082,1997-11-16,monthly,Decin,0.0,0,NA,NA,NA,NA,NA,11600,15,28,35859,700,1
3083,1997-03-18,monthly,Zdar nad Sazavou,0.0,0,NA,NA,NA,NA,NA,28900,15,43,78816,200,2
3085,1997-07-03,monthly,Zdar nad Sazavou,0.0,0,NA,NA,NA,NA,NA,20800,15,38,49328,600,1
3086,1993-11-02,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,29900,15,127,109688,800,1
3087,1993-12-04,monthly,Cesky Krumlov,0.0,0,NA,NA,NA,NA,NA,3800,15,123,26255,600,1
