"","account_id","min_balance","max_balance","cc_payments","min_withdrawal","max_withdrawal","credit_cards","num_customers","open_date","statement_frequency","district_name","loan","loan_amount","loan_payments","loan_term","loan_status","loan_default"
"2587",2892,200,37900,12,1400,1400,0,2,1997-12-16,"monthly","Zlin","F",NA,NA,NA,NA,NA
"2588",2893,700,25255,65,15,6030,0,1,1996-02-08,"monthly","Most","F",NA,NA,NA,NA,NA
"2589",2894,1100,171642,179,15,62200,0,1,1993-08-28,"monthly","Pelhrimov","F",NA,NA,NA,NA,NA
"2590",2895,300,64151,143,15,21600,0,1,1993-03-09,"monthly","Prachatice","F",NA,NA,NA,NA,NA
"2591",2896,400,28363,135,15,7320,0,1,1993-03-30,"monthly","Rokycany","F",NA,NA,NA,NA,NA
"2592",2897,800,144761,49,15,54900,1,1,1997-10-11,"monthly","Trutnov","F",NA,NA,NA,NA,NA
"2593",2898,800,71123,52,15,15800,0,2,1996-11-23,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"2594",2899,1100,86567,43,15,24100,1,1,1997-04-03,"monthly","Teplice","F",NA,NA,NA,NA,NA
"2595",2900,500,60583,16,200,27800,0,1,1997-05-14,"monthly","Strakonice","F",NA,NA,NA,NA,NA
"2596",2901,600,64321,53,15,12160,0,1,1997-04-09,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2597",2902,200,74805,144,15,29900,0,1,1993-01-28,"monthly","Ceska Lipa","F",NA,NA,NA,NA,NA
"2598",2903,300,80947,112,15,22560,0,2,1994-05-19,"monthly","Louny","F",NA,NA,NA,NA,NA
"2599",2904,-2364,69540,79,6,33000,0,1,1996-03-20,"monthly","Rakovnik","F",NA,NA,NA,NA,NA
"2600",2905,1000,87654,106,15,43360,0,1,1994-10-03,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"2601",2906,200,60941,59,15,25000,0,1,1996-09-20,"monthly","Semily","F",NA,NA,NA,NA,NA
"2602",2907,700,33902,125,15,13950,0,2,1993-09-09,"monthly","Karvina","F",NA,NA,NA,NA,NA
"2603",2908,600,82822,44,15,21300,1,1,1997-03-16,"monthly","Trebic","F",NA,NA,NA,NA,NA
"2604",2909,200,62503,80,15,24700,0,1,1996-04-04,"monthly","Jihlava","F",NA,NA,NA,NA,NA
"2605",2910,900,101929,29,15,44500,1,1,1997-10-21,"monthly","Frydek - Mistek","T",437460,7291,60,"current",FALSE
"2606",2911,900,76947,110,15,16160,0,1,1995-02-25,"monthly","Decin","F",NA,NA,NA,NA,NA
"2607",2912,1100,157338,156,15,67200,1,1,1994-07-30,"monthly","Ostrava - mesto","T",380160,6336,60,"current",FALSE
"2608",2913,1100,23455,117,15,3600,0,1,1993-12-28,"monthly","Mlada Boleslav","F",NA,NA,NA,NA,NA
"2609",2914,300,47089,67,15,11400,0,1,1996-09-08,"monthly","Kladno","F",NA,NA,NA,NA,NA
"2610",2915,500,137319,135,15,86400,1,1,1993-07-23,"monthly","Hodonin","F",NA,NA,NA,NA,NA
"2611",2916,1000,54819,54,2,11500,0,1,1996-12-03,"monthly","Kutna Hora","F",NA,NA,NA,NA,NA
"2612",2917,300,59643,59,15,32700,0,1,1996-08-08,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"2613",2919,200,51633,91,15,15000,0,1,1995-05-10,"monthly","Vsetin","F",NA,NA,NA,NA,NA
"2614",2920,200,62936,27,15,24700,0,1,1997-11-13,"monthly","Opava","F",NA,NA,NA,NA,NA
"2615",2921,500,49010,59,15,19100,0,1,1996-09-21,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"2616",2922,200,141166,122,15,57900,0,1,1994-06-06,"monthly","Jindrichuv Hradec","F",NA,NA,NA,NA,NA
"2617",2923,500,27076,91,15,3800,0,1,1995-01-10,"monthly","Hradec Kralove","F",NA,NA,NA,NA,NA
"2618",2924,700,53301,102,15,27500,0,1,1994-10-16,"monthly","Breclav","F",NA,NA,NA,NA,NA
"2619",2925,1000,41716,161,15,16700,0,1,1993-01-10,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2620",2926,600,62464,153,15,30880,0,1,1993-01-14,"monthly","Svitavy","F",NA,NA,NA,NA,NA
"2621",2927,300,113126,30,15,53300,1,1,1997-08-04,"monthly","Litomerice","F",NA,NA,NA,NA,NA
"2622",2928,500,33666,117,15,12000,0,1,1993-12-14,"monthly","Brno - venkov","F",NA,NA,NA,NA,NA
"2623",2929,400,123165,68,15,37600,0,1,1996-04-06,"monthly","Trutnov","F",NA,NA,NA,NA,NA
"2624",2930,900,148231,82,15,64700,0,1,1996-08-24,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2625",2931,500,27352,89,15,4250,0,1,1995-05-04,"monthly","Liberec","F",NA,NA,NA,NA,NA
"2626",2932,500,146481,179,4,64200,0,2,1993-05-04,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"2627",2933,1100,175151,177,15,62800,0,2,1993-06-18,"monthly","Praha - vychod","T",272520,4542,60,"current",FALSE
"2628",2934,1000,133278,71,15,60800,1,1,1996-10-08,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2629",2935,200,22224,83,15,4290,0,1,1995-05-15,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"2630",2936,200,59151,95,15,10400,0,1,1996-03-27,"monthly","Beroun","T",504000,8400,60,"current",FALSE
"2631",2937,800,25025,41,15,4600,0,1,1997-02-25,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2632",2938,400,147593,194,15,64400,0,1,1993-08-04,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2633",2939,200,29212,33,15,6000,0,1,1997-06-28,"monthly","Kolin","F",NA,NA,NA,NA,NA
"2634",2940,1000,141487,154,15,64100,0,1,1993-06-24,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"2635",2942,1100,48605,37,15,6400,0,1,1997-09-24,"monthly","Chrudim","F",NA,NA,NA,NA,NA
"2636",2944,1000,55855,95,15,37600,0,2,1996-01-11,"monthly","Domazlice","F",NA,NA,NA,NA,NA
"2637",2945,300,25458,56,15,8300,0,2,1996-07-11,"monthly","Kutna Hora","F",NA,NA,NA,NA,NA
"2638",2946,1100,22065,65,15,4400,0,1,1996-05-07,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"2639",2947,1000,35569,59,15,4150,0,2,1996-08-09,"monthly","Hodonin","F",NA,NA,NA,NA,NA
"2640",2949,400,34839,97,15,13950,0,2,1994-10-21,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2641",2950,1000,71237,63,15,45120,0,1,1996-06-28,"monthly","Uherske Hradiste","F",NA,NA,NA,NA,NA
"2642",2951,200,82102,130,15,15600,0,1,1993-09-06,"monthly","Chrudim","F",NA,NA,NA,NA,NA
"2643",2952,900,29017,37,15,6100,0,1,1997-04-28,"monthly","Znojmo","F",NA,NA,NA,NA,NA
"2644",2953,900,61414,73,15,12600,1,1,1996-09-02,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2645",2954,700,86794,43,15,25300,1,1,1997-04-08,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2646",2955,900,30584,51,15,3840,0,1,1996-09-27,"monthly","Bruntal","F",NA,NA,NA,NA,NA
"2647",2956,400,57218,41,15,16400,0,1,1997-06-10,"monthly","Cesky Krumlov","F",NA,NA,NA,NA,NA
"2648",2957,500,78136,85,15,42400,0,1,1995-07-28,"monthly","Klatovy","F",NA,NA,NA,NA,NA
"2649",2958,400,28718,123,15,11400,0,1,1993-09-19,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"2650",2959,-11712,141814,147,15,62700,1,1,1994-02-25,"monthly","Mlada Boleslav","F",NA,NA,NA,NA,NA
"2651",2960,1100,48961,108,15,23700,0,1,1994-09-20,"monthly","Prachatice","F",NA,NA,NA,NA,NA
"2652",2961,400,33899,55,15,11250,0,1,1996-07-12,"monthly","Nymburk","F",NA,NA,NA,NA,NA
"2653",2962,1000,156950,164,15,64100,0,1,1993-05-30,"monthly","Hl.m. Praha","T",31248,2604,12,"expired",FALSE
"2654",2963,1000,60491,51,15,14700,1,1,1996-12-09,"monthly","Tachov","F",NA,NA,NA,NA,NA
"2655",2964,300,28637,49,15,10800,0,2,1997-01-09,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"2656",2965,900,34849,73,15,12000,0,1,1995-10-10,"monthly","Kutna Hora","F",NA,NA,NA,NA,NA
"2657",2966,1100,130528,64,15,63100,1,1,1997-03-27,"monthly","Decin","F",NA,NA,NA,NA,NA
"2658",2967,400,50081,53,15,13300,0,1,1996-11-13,"monthly","Louny","F",NA,NA,NA,NA,NA
"2659",2968,1100,107797,95,15,56400,1,2,1995-02-05,"monthly","Cesky Krumlov","F",NA,NA,NA,NA,NA
"2660",2969,300,38600,28,300,3700,0,1,1995-05-26,"monthly","Rokycany","F",NA,NA,NA,NA,NA
"2661",2970,400,52614,143,15,26400,0,2,1993-01-22,"monthly","Prostejov","F",NA,NA,NA,NA,NA
"2662",2972,500,162756,140,15,68700,1,1,1993-11-23,"monthly","Pribram","F",NA,NA,NA,NA,NA
"2663",2973,500,58034,58,15,19500,1,1,1996-08-15,"monthly","Cheb","F",NA,NA,NA,NA,NA
"2664",2974,1100,54302,135,15,13850,0,2,1993-03-13,"monthly","Nymburk","F",NA,NA,NA,NA,NA
"2665",2976,800,64055,59,15,18880,0,1,1996-08-19,"monthly","Rakovnik","F",NA,NA,NA,NA,NA
"2666",2977,1100,134018,63,15,57400,0,1,1996-06-20,"monthly","Plzen - sever","F",NA,NA,NA,NA,NA
"2667",2978,600,35058,118,15,15100,0,1,1995-01-06,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"2668",2979,700,24196,25,15,6900,0,1,1997-11-22,"monthly","Praha - vychod","F",NA,NA,NA,NA,NA
"2669",2980,1000,28624,117,15,5100,0,2,1993-12-09,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"2670",2981,600,25987,56,15,5300,0,1,1997-01-11,"monthly","Nachod","F",NA,NA,NA,NA,NA
"2671",2982,900,138939,67,15,63700,1,2,1996-06-04,"monthly","Prachatice","T",41256,3438,12,"current",FALSE
"2672",2983,1000,51668,68,15,28200,0,1,1996-07-25,"monthly","Havlickuv Brod","F",NA,NA,NA,NA,NA
"2673",2985,400,40601,139,15,5800,0,1,1993-04-06,"monthly","Novy Jicin","F",NA,NA,NA,NA,NA
"2674",2986,500,91488,65,15,47360,1,1,1996-04-09,"monthly","Vyskov","T",24792,1033,24,"current",FALSE
"2675",2987,700,83115,127,15,31200,0,1,1993-09-16,"monthly","Pisek","F",NA,NA,NA,NA,NA
"2676",2989,600,35126,120,15,11600,0,1,1993-11-28,"monthly","Kladno","F",NA,NA,NA,NA,NA
"2677",2990,900,56133,70,15,17900,1,1,1996-09-16,"monthly","Sokolov","F",NA,NA,NA,NA,NA
"2678",2991,600,84029,135,7,47000,0,2,1993-05-22,"monthly","Prachatice","F",NA,NA,NA,NA,NA
"2679",2992,900,54794,38,15,10240,0,1,1997-07-11,"monthly","Hradec Kralove","F",NA,NA,NA,NA,NA
"2680",2994,900,75877,67,15,20500,1,1,1996-05-03,"monthly","Vsetin","T",48744,1354,36,"current",FALSE
"2681",2995,-5285,108137,45,2,50600,0,1,1996-12-14,"monthly","Trutnov","F",NA,NA,NA,NA,NA
"2682",2996,400,71605,120,15,23500,0,1,1994-05-17,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"2683",2997,1100,31970,42,15,4000,0,1,1997-09-09,"monthly","Teplice","F",NA,NA,NA,NA,NA
"2684",2998,300,66690,30,3,29700,1,1,1997-11-09,"monthly","Tabor","F",NA,NA,NA,NA,NA
"2685",2999,1000,37921,68,15,11680,0,2,1996-10-08,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"2686",3000,1000,74493,145,15,42240,0,1,1993-07-14,"monthly","Plzen - sever","F",NA,NA,NA,NA,NA
"2687",3001,400,88118,242,15,29600,0,1,1993-03-24,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2688",3003,500,115903,101,15,26700,1,1,1993-11-27,"monthly","Pisek","F",NA,NA,NA,NA,NA
"2689",3004,700,23905,53,15,7000,0,1,1996-08-22,"monthly","Praha - zapad","F",NA,NA,NA,NA,NA
"2690",3006,200,34586,97,15,11500,0,2,1995-01-01,"monthly","Zlin","F",NA,NA,NA,NA,NA
"2691",3007,800,77118,144,15,40100,0,1,1993-02-02,"monthly","Jindrichuv Hradec","F",NA,NA,NA,NA,NA
"2692",3008,200,71364,137,15,13100,0,1,1993-02-27,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"2693",3009,900,28692,67,15,8300,0,2,1996-01-26,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2694",3010,800,83279,64,15,27100,1,1,1995-09-13,"monthly","Nachod","F",NA,NA,NA,NA,NA
"2695",3011,400,23208,129,15,4530,0,1,1993-09-01,"monthly","Zlin","F",NA,NA,NA,NA,NA
"2696",3012,600,54068,51,15,5300,1,1,1997-04-18,"monthly","Semily","F",NA,NA,NA,NA,NA
"2697",3013,4714,22844,27,15,3600,0,1,1997-12-09,"monthly","Opava","F",NA,NA,NA,NA,NA
"2698",3015,900,28619,57,15,2790,0,1,1996-06-15,"monthly","Prachatice","F",NA,NA,NA,NA,NA
"2699",3016,700,58358,74,15,21000,0,1,1996-02-23,"monthly","Plzen - mesto","F",NA,NA,NA,NA,NA
"2700",3017,700,68318,106,15,27680,0,1,1994-08-12,"monthly","Prerov","F",NA,NA,NA,NA,NA
"2701",3018,-1969,159656,57,2,47300,0,1,1996-12-03,"monthly","Chomutov","F",NA,NA,NA,NA,NA
"2702",3019,300,57812,66,15,26600,0,2,1996-04-21,"monthly","Decin","F",NA,NA,NA,NA,NA
"2703",3020,900,88152,108,15,22500,0,1,1996-08-09,"monthly","Beroun","F",NA,NA,NA,NA,NA
"2704",3021,300,62154,67,15,22700,0,1,1996-04-20,"monthly","Praha - vychod","T",155616,3242,48,"current",FALSE
"2705",3022,700,31938,49,15,4500,0,1,1996-10-30,"monthly","Zlin","F",NA,NA,NA,NA,NA
"2706",3023,6121,37303,31,15,14750,0,1,1997-10-14,"monthly","Jablonec n. Nisou","F",NA,NA,NA,NA,NA
"2707",3024,400,37932,46,15,10900,0,2,1996-12-18,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2708",3025,800,31034,23,15,6100,0,1,1997-12-27,"monthly","Klatovy","F",NA,NA,NA,NA,NA
"2709",3026,400,114166,143,15,63900,0,1,1993-02-18,"monthly","Karlovy Vary","F",NA,NA,NA,NA,NA
"2710",3027,1000,27922,61,15,3440,0,2,1996-04-29,"monthly","Uherske Hradiste","F",NA,NA,NA,NA,NA
"2711",3028,400,26167,123,15,7100,0,1,1993-09-15,"monthly","Plzen - jih","F",NA,NA,NA,NA,NA
"2712",3029,700,32671,46,15,14000,0,1,1996-12-24,"monthly","Havlickuv Brod","F",NA,NA,NA,NA,NA
"2713",3030,800,28543,105,15,5100,0,1,1994-06-22,"monthly","Znojmo","F",NA,NA,NA,NA,NA
"2714",3031,4184,25120,45,15,3500,0,1,1997-03-10,"monthly","Trutnov","F",NA,NA,NA,NA,NA
"2715",3032,300,54445,130,15,24700,0,1,1993-06-07,"monthly","Kolin","F",NA,NA,NA,NA,NA
"2716",3033,900,21451,21,15,1137,0,2,1997-12-10,"monthly","Jesenik","F",NA,NA,NA,NA,NA
"2717",3036,900,121318,102,15,44300,0,1,1994-04-10,"monthly","Praha - vychod","F",NA,NA,NA,NA,NA
"2718",3037,-2507,129394,103,1,63000,0,1,1994-05-26,"monthly","Chrudim","T",277884,7719,36,"current",TRUE
"2719",3038,1000,157871,98,15,64200,1,2,1996-04-28,"monthly","Praha - vychod","F",NA,NA,NA,NA,NA
"2720",3039,600,86428,148,15,15360,0,1,1993-12-10,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2721",3040,1000,28527,59,15,8370,0,1,1996-08-03,"monthly","Pelhrimov","F",NA,NA,NA,NA,NA
"2722",3041,500,37463,78,15,6300,0,1,1996-04-04,"monthly","Karvina","F",NA,NA,NA,NA,NA
"2723",3042,500,76336,131,15,57200,0,2,1993-09-16,"monthly","Praha - vychod","F",NA,NA,NA,NA,NA
"2724",3043,800,22985,45,15,6050,0,1,1996-12-29,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2725",3044,500,29879,51,15,3850,0,2,1996-09-14,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"2726",3045,300,36188,81,15,6200,0,2,1995-06-08,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2727",3046,1100,34482,40,15,7400,0,1,1997-08-11,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"2728",3047,600,29807,137,15,8640,0,1,1993-02-17,"monthly","Jindrichuv Hradec","F",NA,NA,NA,NA,NA
"2729",3049,1100,69434,136,15,6090,0,1,1994-09-08,"monthly","Trebic","F",NA,NA,NA,NA,NA
"2730",3050,900,116804,142,15,55100,1,2,1993-05-08,"monthly","Prostejov","T",82896,6908,12,"expired",FALSE
"2731",3051,800,145458,110,15,54100,1,1,1996-01-01,"monthly","Nymburk","F",NA,NA,NA,NA,NA
"2732",3052,800,53243,25,400,17200,0,1,1997-04-26,"monthly","Chrudim","F",NA,NA,NA,NA,NA
"2733",3053,900,90732,141,15,16600,0,1,1993-08-23,"monthly","Praha - zapad","F",NA,NA,NA,NA,NA
"2734",3055,900,43345,60,15,12600,0,2,1996-05-26,"monthly","Cesky Krumlov","F",NA,NA,NA,NA,NA
"2735",3056,1100,34324,117,15,6950,0,2,1993-12-22,"monthly","Brno - venkov","F",NA,NA,NA,NA,NA
"2736",3057,600,64301,36,15,19100,0,1,1997-07-23,"monthly","Nymburk","F",NA,NA,NA,NA,NA
"2737",3058,700,77935,102,15,29000,0,1,1994-10-23,"monthly","Chrudim","F",NA,NA,NA,NA,NA
"2738",3059,700,80056,46,15,26800,1,2,1997-02-15,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2739",3060,400,62393,39,15,24800,0,1,1997-06-09,"monthly","Opava","F",NA,NA,NA,NA,NA
"2740",3061,300,26464,77,15,4100,0,1,1995-11-08,"monthly","Sumperk","F",NA,NA,NA,NA,NA
"2741",3062,400,28697,29,15,14950,0,1,1997-08-15,"monthly","Pelhrimov","F",NA,NA,NA,NA,NA
"2742",3063,1100,47183,131,15,2700,0,1,1993-05-26,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"2743",3064,1000,60755,166,15,11840,0,1,1993-05-23,"monthly","Teplice","T",15420,1285,12,"expired",FALSE
"2744",3066,700,53841,63,15,27520,0,1,1996-08-12,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"2745",3067,800,34928,54,15,6700,0,2,1997-01-30,"monthly","Nachod","F",NA,NA,NA,NA,NA
"2746",3068,500,38231,133,15,10200,0,1,1993-04-25,"monthly","Kromeriz","F",NA,NA,NA,NA,NA
"2747",3069,400,115033,139,15,25900,0,1,1993-03-20,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"2748",3070,300,62829,34,15,40320,0,1,1997-08-21,"monthly","Breclav","F",NA,NA,NA,NA,NA
"2749",3071,900,87021,56,15,26600,1,1,1996-10-03,"monthly","Usti nad Labem","F",NA,NA,NA,NA,NA
"2750",3072,1000,84311,135,15,53200,0,1,1993-06-05,"monthly","Mlada Boleslav","F",NA,NA,NA,NA,NA
"2751",3075,400,29190,33,15,7000,0,2,1997-06-25,"monthly","Novy Jicin","F",NA,NA,NA,NA,NA
"2752",3076,700,28361,135,15,5200,0,2,1993-03-27,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"2753",3077,600,71961,43,15,15400,1,1,1997-04-16,"monthly","Zlin","F",NA,NA,NA,NA,NA
"2754",3078,200,23086,127,15,3800,0,1,1993-07-16,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2755",3079,1000,24125,65,15,7650,0,1,1996-02-26,"monthly","Pisek","F",NA,NA,NA,NA,NA
"2756",3080,400,25637,74,15,5600,0,1,1995-10-29,"monthly","Hodonin","F",NA,NA,NA,NA,NA
"2757",3082,700,35859,28,15,11600,0,1,1997-11-16,"monthly","Decin","F",NA,NA,NA,NA,NA
"2758",3083,200,78816,43,15,28900,0,2,1997-03-18,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"2759",3085,600,49328,38,15,20800,0,1,1997-07-03,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"2760",3086,800,109688,127,15,29900,1,1,1993-11-02,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2761",3087,600,26255,123,15,3800,0,1,1993-12-04,"monthly","Cesky Krumlov","F",NA,NA,NA,NA,NA
"2762",3088,600,71278,68,15,37440,1,2,1996-03-08,"monthly","Pisek","F",NA,NA,NA,NA,NA
"2763",3090,500,119655,55,15,37700,0,1,1996-12-10,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2764",3091,200,80841,129,15,29200,0,1,1993-11-11,"monthly","Beroun","F",NA,NA,NA,NA,NA
"2765",3092,1000,29245,69,15,9000,0,1,1995-12-20,"monthly","Nachod","F",NA,NA,NA,NA,NA
"2766",3093,500,65682,51,15,24300,0,1,1996-11-21,"monthly","Jindrichuv Hradec","F",NA,NA,NA,NA,NA
"2767",3094,600,69014,122,10,24160,0,2,1993-12-20,"monthly","Breclav","F",NA,NA,NA,NA,NA
"2768",3096,1000,68751,134,8,24600,0,1,1993-06-29,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"2769",3097,900,27220,39,15,8250,0,1,1997-08-14,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"2770",3098,600,47235,70,15,31200,0,1,1996-09-16,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2771",3099,800,35211,132,15,6400,0,1,1993-05-20,"monthly","Karvina","F",NA,NA,NA,NA,NA
"2772",3100,600,56421,38,15,28160,0,1,1997-06-22,"monthly","Znojmo","F",NA,NA,NA,NA,NA
"2773",3101,700,23908,113,15,5730,0,1,1994-02-27,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2774",3102,1100,62726,27,15,14200,1,2,1997-11-23,"monthly","Decin","F",NA,NA,NA,NA,NA
"2775",3104,700,42635,47,15,7300,0,1,1997-04-29,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2776",3105,1000,24631,23,15,2145,0,1,1997-11-21,"monthly","Litomerice","F",NA,NA,NA,NA,NA
"2777",3107,200,103276,119,15,12650,0,1,1993-11-20,"monthly","Kolin","F",NA,NA,NA,NA,NA
"2778",3108,600,20932,135,15,5400,0,2,1993-03-14,"monthly","Blansko","F",NA,NA,NA,NA,NA
"2779",3109,-6285,66840,104,0,42000,0,1,1995-04-08,"monthly","Pisek","F",NA,NA,NA,NA,NA
"2780",3110,1000,123735,66,15,54600,0,1,1997-01-12,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"2781",3111,200,73057,79,15,37440,0,1,1995-11-08,"monthly","Prostejov","F",NA,NA,NA,NA,NA
"2782",3112,700,155867,144,15,60700,1,2,1994-08-12,"monthly","Louny","T",123216,2567,48,"current",FALSE
"2783",3113,-915,146810,145,1,62000,1,1,1993-08-16,"monthly","Bruntal","F",NA,NA,NA,NA,NA
"2784",3114,700,128229,82,15,54800,1,1,1996-06-15,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2785",3115,700,90257,71,15,34000,0,2,1996-03-27,"monthly","Ceske Budejovice","T",321180,5353,60,"current",FALSE
"2786",3116,1100,85010,68,15,18300,1,1,1996-04-05,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"2787",3117,900,29772,137,15,4800,0,1,1993-02-24,"monthly","Decin","F",NA,NA,NA,NA,NA
"2788",3118,500,69381,71,15,17400,0,2,1996-03-10,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"2789",3119,1100,23070,41,15,1440,0,1,1997-05-02,"monthly","Decin","F",NA,NA,NA,NA,NA
"2790",3120,400,38370,57,15,13000,0,1,1996-06-20,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2791",3121,1000,25948,69,15,4400,0,1,1996-03-08,"monthly","Nachod","F",NA,NA,NA,NA,NA
"2792",3122,1100,57000,50,15,14720,0,2,1997-05-12,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"2793",3124,500,55037,86,15,19200,1,1,1995-06-13,"monthly","Kutna Hora","F",NA,NA,NA,NA,NA
"2794",3125,400,32229,54,15,8500,0,1,1996-12-16,"monthly","Litomerice","F",NA,NA,NA,NA,NA
"2795",3126,400,37703,64,15,8100,0,1,1996-09-03,"monthly","Pelhrimov","F",NA,NA,NA,NA,NA
"2796",3127,1100,137533,163,15,58200,1,1,1993-08-08,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"2797",3128,200,72491,102,15,10200,0,2,1995-01-06,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"2798",3129,200,36842,123,15,11900,0,1,1993-12-05,"monthly","Kolin","F",NA,NA,NA,NA,NA
"2799",3130,500,94779,64,15,5700,0,1,1996-03-20,"monthly","Rakovnik","F",NA,NA,NA,NA,NA
"2800",3131,300,70241,80,15,21900,1,1,1995-10-23,"monthly","Tabor","F",NA,NA,NA,NA,NA
"2801",3132,400,35256,91,13,8500,0,1,1995-10-08,"monthly","Breclav","F",NA,NA,NA,NA,NA
"2802",3133,1000,61083,136,15,27100,0,1,1993-06-14,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"2803",3134,600,80578,114,15,34080,0,1,1994-04-29,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"2804",3135,200,97585,123,15,21700,0,1,1993-12-27,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"2805",3136,900,86549,141,15,26500,0,1,1993-08-07,"monthly","Jesenik","F",NA,NA,NA,NA,NA
"2806",3137,900,76510,50,15,25900,0,1,1996-12-15,"monthly","Most","T",253560,4226,60,"current",FALSE
"2807",3138,300,41961,76,15,15100,1,1,1996-03-24,"monthly","Litomerice","F",NA,NA,NA,NA,NA
"2808",3139,200,71220,30,15,31800,0,1,1995-08-30,"monthly","Pribram","F",NA,NA,NA,NA,NA
"2809",3140,1000,36707,48,15,8960,0,2,1997-05-13,"monthly","Beroun","F",NA,NA,NA,NA,NA
"2810",3142,200,33603,99,15,6100,0,1,1994-09-14,"monthly","Benesov","F",NA,NA,NA,NA,NA
"2811",3143,300,59233,75,15,7300,0,2,1996-10-18,"monthly","Louny","T",130896,5454,24,"current",FALSE
"2812",3144,800,26808,64,15,6200,0,1,1996-03-09,"monthly","Bruntal","F",NA,NA,NA,NA,NA
"2813",3145,300,45930,123,15,14400,0,2,1993-12-03,"monthly","Kladno","F",NA,NA,NA,NA,NA
"2814",3146,300,33061,146,15,7500,0,1,1993-10-26,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"2815",3147,300,81225,100,15,14200,0,1,1995-04-05,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"2816",3148,400,34051,93,15,6180,0,1,1995-11-19,"monthly","Decin","F",NA,NA,NA,NA,NA
"2817",3149,800,58668,67,15,35840,0,1,1996-06-27,"monthly","Hodonin","F",NA,NA,NA,NA,NA
"2818",3151,200,108602,78,15,25400,1,1,1996-02-21,"monthly","Kutna Hora","F",NA,NA,NA,NA,NA
"2819",3152,500,58199,134,15,37400,0,1,1993-07-16,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
